Order ID,Order Date,Customer Name,Category,Product Name,Sales,Profit,Quantity,Discount,City,State
ORD101437,2024-03-10,Vikram Kumar,Technology,Laptop,794.42,41.07,10,0.1,Hyderabad,Telangana
ORD101438,2024-06-11,Aisha Das,Office Supplies,Binder,290.29,7.77,2,0.3,Ahmedabad,Gujarat
ORD101439,2024-04-16,Neha Sharma,Technology,Keyboard,1299.02,67.36,5,0.3,Bengaluru,Karnataka
ORD101440,2024-07-09,Sneha Patel,Office Supplies,Paper,2114.45,213.66,5,0.25,Bengaluru,Karnataka
ORD101441,2024-09-02,Diya Reddy,Technology,Laptop,2679.78,209.82,3,0,Jaipur,Rajasthan
ORD101442,2023-04-07,Ananya Das,Furniture,Bookshelf,2183.95,51.57,8,0.25,Lucknow,Uttar Pradesh
ORD101443,2023-09-07,Nisha Singh,Office Supplies,Notebook,428.85,29.06,3,0.2,Mumbai,Maharashtra
ORD101444,2024-01-27,Nisha Das,,Desk,4640.83,1100.67,7,0.15,Bengaluru,Karnataka
ORD101445,2023-07-08,Sneha Das,Technology,Laptop,4192.42,398.47,2,0.3,Hyderabad,Telangana
ORD101446,2024-08-07,,Technology,Printer,2718.83,699.22,1,0.1,Lucknow,Uttar Pradesh
ORD101447,2024-04-29,Priya Kumar,Office Supplies,Pen,1420.43,287.14,10,0.15,Delhi,Delhi
ORD101448,2024-11-25,Rahul Reddy,Furniture,Bookshelf,1075.32,270.9,3,0.1,Chennai,Tamil Nadu
ORD101449,2024-04-18,Aisha Das,Office Supplies,Notebook,1145.55,-105.24,6,0.05,Mumbai,Maharashtra
ORD101450,2024-09-18,Rahul Das,Technology,Printer,4143.53,681.86,10,0.1,Jaipur,Rajasthan
ORD101451,2024-02-03,Sanjay Singh,Furniture,Desk,1735.95,96.98,8,0.05,Ahmedabad,Gujarat
ORD101452,2025-05-24,Sanjay Patel,Technology,Mouse,3381.28,50.93,1,0.25,Lucknow,Uttar Pradesh
ORD101453,2023-03-22,Sanjay Singh,Office Supplies,Notebook,1077.38,369.75,6,0.1,Chennai,Tamil Nadu
ORD101454,2025-02-07,Kiran Kumar,Technology,Monitor,196.34,35.57,3,0.2,Pune,Maharashtra
ORD101455,2024-08-01,Meera Kumar,Furniture,Desk,2804.38,338.88,4,0.15,Jaipur,Rajasthan
ORD101456,2023-05-15,Arjun Singh,Furniture,Chair,2008.96,-9.87,2,0.2,Chennai,Tamil Nadu
ORD101457,2023-07-02,Rohan Das,Office Supplies,Stapler,2072.16,493.33,7,0.2,Chennai,Tamil Nadu
ORD101458,2023-11-24,Neha Das,Furniture,Desk,2536.41,354.16,4,0.3,Kolkata,West Bengal
ORD101459,2024-05-21,Kavya Reddy,Office Supplies,Pen,4623.36,-92.78,5,0,Jaipur,Rajasthan
ORD101460,2025-04-29,Kiran Kumar,Technology,Mouse,3432.59,-191.38,10,0.25,Kolkata,West Bengal
ORD101461,2024-03-04,Meera Patel,Technology,Laptop,3113.44,-117.2,10,0.2,Mumbai,Maharashtra
ORD101462,2024-09-05,Pooja Das,Office Supplies,Notebook,1658.85,20.69,10,0.25,Ahmedabad,Gujarat
ORD101463,2024-12-01,Aditya Reddy,Furniture,Sofa,4423.39,859.7,9,0.2,Hyderabad,Telangana
ORD101464,2025-05-20,Rohan Kumar,Office Supplies,Pen,917.29,295.1,4,0.1,Delhi,Delhi
ORD101465,2023-10-28,Aditya Sharma,Furniture,Sofa,2332.84,23.96,10,0.15,Hyderabad,Telangana
ORD101466,2025-03-26,Rohan Kumar,Technology,Laptop,4028.25,1116,3,0.05,Ahmedabad,Gujarat
ORD101467,2025-01-09,Aditya Sharma,Technology,Laptop,3426.02,283.87,9,0.15,Kolkata,West Bengal
ORD101468,2023-03-14,Meera Reddy,Technology,Printer,648.86,161.87,9,0.25,Bengaluru,Karnataka
ORD101469,2024-03-25,Sanjay Das,Furniture,Desk,4067.73,1109.43,1,0.1,Kolkata,West Bengal
ORD101470,2025-01-03,Nisha Das,Technology,Monitor,2171.51,-95.93,3,0.3,Chennai,Tamil Nadu
ORD101471,2025-02-15,Pooja Sharma,Technology,Mouse,1864,364.3,3,0.05,Ahmedabad,Gujarat
ORD101472,2023-08-04,Sneha Sharma,Office Supplies,Notebook,2318.3,507.91,4,0.3,Chennai,Tamil Nadu
ORD101473,2023-12-17,Rahul Das,Office Supplies,Paper,3947.5,847.93,10,0.1,Lucknow,Uttar Pradesh
ORD101474,2023-02-06,Ananya Patel,Technology,Keyboard,178.41,52.82,10,0.1,Chennai,Tamil Nadu
ORD101475,2023-11-11,Rohan Singh,Technology,Keyboard,2402.66,235.31,5,0.05,Delhi,Delhi
ORD101476,2023-05-31,Aisha Reddy,Office Supplies,Paper,3201.97,-279.85,4,0.2,Chennai,Tamil Nadu
ORD101477,2023-06-01,Pooja Sharma,Office Supplies,Paper,3619.64,852.27,9,0.15,Ahmedabad,Gujarat
ORD101478,2024-09-25,Rohan Reddy,Technology,Mouse,2956.32,371,9,0.1,Kolkata,West Bengal
ORD101479,2025-06-05,Sanjay Das,Furniture,Sofa,2436.16,286.98,7,0,Mumbai,Maharashtra
ORD101480,2023-12-17,Manoj Reddy,Furniture,Table,792.94,137.88,2,0.25,Hyderabad,Telangana
ORD101481,2024-01-01,Sanjay Kumar,Technology,Laptop,4207.89,1180.67,9,0.05,Hyderabad,Telangana
ORD101482,2024-01-08,Vivaan Kumar,Technology,Laptop,4762.54,611.21,5,0.2,Jaipur,Rajasthan
ORD101483,2025-05-16,Vikram Sharma,Furniture,Bookshelf,2855.18,33.08,5,0.3,Delhi,Delhi
ORD101484,2024-12-07,Manoj Patel,Technology,Monitor,928.28,316.28,5,0.2,Chennai,Tamil Nadu
ORD101485,2023-04-04,Priya Das,Furniture,Table,2636.66,-191.45,4,0.05,Lucknow,Uttar Pradesh
ORD101486,2025-02-18,Pooja Kumar,Office Supplies,Notebook,2707.82,681.38,6,0.3,Mumbai,Maharashtra
ORD101487,2023-07-21,Sanjay Sharma,Office Supplies,Notebook,2406.38,-132.49,10,0.05,Lucknow,Uttar Pradesh
ORD101488,2024-05-13,Rahul Singh,Furniture,Sofa,2177.29,668.96,8,0.3,Hyderabad,Telangana
ORD101489,2024-08-26,Aisha Kumar,Furniture,Desk,3785.07,645.77,8,0.25,Delhi,Delhi
ORD101490,2023-12-03,Nisha Kumar,Technology,Keyboard,4759.61,165.81,9,0.05,Pune,Maharashtra
ORD101491,2023-10-09,Vikram Singh,Office Supplies,Binder,601.78,144.71,3,0.15,Bengaluru,Karnataka
ORD101492,2023-11-23,Nisha Kumar,Office Supplies,Pen,935.04,226.46,5,0,Ahmedabad,Gujarat
ORD101493,2023-12-17,Vikram Patel,Furniture,Chair,3826.12,-15.51,9,0.1,Pune,Maharashtra
ORD101493,2023-12-17,Vikram Patel,Furniture,Chair,3826.12,-15.51,9,0.1,Pune,Maharashtra
ORD101495,2023-07-16,Arjun Patel,Furniture,Sofa,3329.82,155.02,9,0.15,Lucknow,Uttar Pradesh
ORD101496,2025-03-18,Meera Das,Office Supplies,Pen,4667.58,524.6,5,0.1,Delhi,Delhi
ORD101497,2023-11-10,Kiran Das,Office Supplies,Paper,2276.05,207.99,7,0.3,Kolkata,West Bengal
ORD101498,2023-01-06,Arjun Sharma,Office Supplies,Paper,3246.67,-120.23,8,0.3,Chennai,Tamil Nadu
ORD101498,2023-01-06,Arjun Sharma,Office Supplies,Paper,3246.67,-120.23,8,0.3,Chennai,Tamil Nadu
ORD101500,2023-11-30,Vikram Singh,Technology,Mouse,3997.5,711.16,8,0.3,Chennai,Tamil Nadu
ORD101501,2023-04-20,Aditya Patel,Furniture,Desk,3628.1,1174.32,10,0.15,Bengaluru,Karnataka
ORD101502,2025-03-10,Arjun Das,Technology,Monitor,1286.74,442.79,10,0.15,Bengaluru,Karnataka
ORD101503,2023-04-14,Vivaan Das,Office Supplies,Paper,2712.58,263.54,5,0,Ahmedabad,Gujarat
ORD101504,2023-05-18,Aditya Reddy,Technology,Monitor,4130.34,1211.34,10,0.1,Lucknow,Uttar Pradesh
ORD101505,2023-07-24,Vikram Sharma,Office Supplies,Pen,1672.82,,5,0.2,Jaipur,Rajasthan
ORD101506,2025-04-16,Rahul Das,Furniture,Table,3871.9,-268.7,6,0.3,Pune,Maharashtra
ORD101507,2025-03-02,Kavya Das,Furniture,Table,1640.27,4.03,6,0.1,Hyderabad,Telangana
ORD101508,2024-11-24,Sneha Reddy,Technology,Laptop,744.34,140.69,7,0.15,Ahmedabad,Gujarat
ORD101508,2024-11-24,Sneha Reddy,Technology,Laptop,744.34,140.69,7,0.15,Ahmedabad,Gujarat
ORD101510,,Vikram Kumar,Office Supplies,Stapler,1702.08,-118.81,2,0.2,Mumbai,Maharashtra
ORD101511,2024-07-25,Diya Singh,Furniture,Sofa,4239.18,-256.56,8,0.2,Hyderabad,Telangana
ORD101512,2025-02-08,Aditya Das,Office Supplies,Paper,2355.29,707.08,3,0.25,Pune,Maharashtra
ORD101513,2023-03-16,Rohan Das,Technology,Keyboard,2297.53,577.83,7,0,Kolkata,West Bengal
ORD101514,2024-08-11,Rahul Sharma,Technology,Monitor,143.41,0.19,7,0.05,Chennai,Tamil Nadu
ORD101515,2025-05-26,Manoj Singh,Technology,Keyboard,2685.2,521.27,4,0.3,Lucknow,Uttar Pradesh
ORD101516,2023-12-30,Pooja Patel,Furniture,Table,1070.41,-19.57,1,0.2,Lucknow,Uttar Pradesh
ORD101517,2025-05-14,Vivaan Patel,Technology,Keyboard,4775.57,226.16,6,0.05,Hyderabad,Telangana
ORD101518,2023-07-26,Rahul Patel,Office Supplies,Paper,1203.25,377.75,6,0,Delhi,Delhi
ORD101519,2025-06-17,Kavya Sharma,Office Supplies,Notebook,2247.56,527.67,4,0.15,Bengaluru,Karnataka
ORD101520,2024-04-02,Kavya Kumar,Furniture,Table,3866.37,640.26,2,0,Delhi,Delhi
ORD101521,2024-06-02,Pooja Das,Technology,Laptop,856.27,-4.85,8,0.25,Lucknow,Uttar Pradesh
ORD101522,2024-01-02,Kiran Kumar,Furniture,Table,4926.5,1280.43,6,0.15,Chennai,Tamil Nadu
ORD101523,2024-06-04,Diya Kumar,Furniture,Chair,1931.14,171.88,2,0.1,Pune,Maharashtra
ORD101524,2023-11-14,Aditya Kumar,Technology,Keyboard,1185.33,255.49,7,0.15,Bengaluru,Karnataka
ORD101525,2023-10-09,Kiran Sharma,Furniture,Table,927.92,-88.92,9,0.05,Delhi,Delhi
ORD101526,2024-12-12,Sanjay Sharma,Furniture,Sofa,4021.78,1165.73,5,0.1,Lucknow,Uttar Pradesh
ORD101527,2024-02-29,Rohan Kumar,Furniture,Table,4684.64,1566.47,3,0.1,Mumbai,Maharashtra
ORD101528,2025-03-16,Rohan Sharma,Office Supplies,Pen,1565.02,283.88,5,0.2,Pune,Maharashtra
ORD101529,2023-01-30,Aarav Reddy,Furniture,Bookshelf,219.4,64.16,7,0,Jaipur,Rajasthan
ORD101530,,Aisha Das,Technology,Mouse,832.95,-77.7,4,0,Kolkata,West Bengal
ORD101531,2023-03-09,Diya Kumar,Office Supplies,Binder,4287.9,606.85,3,0.3,Lucknow,Uttar Pradesh
ORD101532,2025-04-08,Aarav Reddy,Office Supplies,Binder,4502.77,70.19,6,0.25,Jaipur,Rajasthan
ORD101533,2024-01-10,Aisha Das,Technology,Laptop,2415.06,572.18,10,0.05,Delhi,Delhi
ORD101534,2023-08-13,Nisha Patel,Furniture,Table,3313.09,776.7,7,0.1,Lucknow,Uttar Pradesh
ORD101535,2023-04-18,Manoj Patel,Office Supplies,Pen,3663.65,130.05,8,0.25,Lucknow,Uttar Pradesh
ORD101536,2024-06-16,Nisha Singh,Office Supplies,Pen,1673.32,114.87,3,0.2,Bengaluru,Karnataka
ORD101537,2025-02-04,Arjun Das,Furniture,Table,4898.68,-458.3,1,0.3,Hyderabad,Telangana
ORD101538,2023-06-15,Arjun Reddy,Furniture,Sofa,2429.84,694.83,4,0.25,Lucknow,Uttar Pradesh
ORD101539,2024-02-20,Kavya Patel,Office Supplies,Stapler,1350.88,132.3,5,0.25,Jaipur,Rajasthan
ORD101540,2023-12-12,Kiran Patel,Office Supplies,Paper,4044.59,482.56,9,0.15,Mumbai,Maharashtra
ORD101541,2024-11-15,Kiran Singh,Office Supplies,Notebook,3920.67,360.43,1,0.2,Delhi,Delhi
ORD101542,2023-04-07,Manoj Kumar,Furniture,Chair,2774.8,91.77,6,0.1,Ahmedabad,Gujarat
ORD101543,2024-03-22,Vikram Sharma,Technology,,2017.91,652.92,9,0.05,Delhi,Delhi
ORD101544,2025-05-10,Manoj Sharma,Furniture,Desk,2651.59,665.47,10,0.3,Jaipur,Rajasthan
ORD101545,2024-06-21,Vivaan Singh,Office Supplies,Stapler,1190.6,388.4,9,0.05,Pune,Maharashtra
ORD101546,2023-06-12,Diya Das,Furniture,Sofa,1169.97,372.98,3,0.2,Lucknow,Uttar Pradesh
ORD101547,2024-03-10,Priya Reddy,Furniture,Bookshelf,1517.66,463.54,7,0.15,Ahmedabad,Gujarat
ORD101548,2023-11-26,Ananya Das,Office Supplies,Notebook,420.61,92.01,5,0.05,Lucknow,Uttar Pradesh
ORD101548,2023-11-26,Ananya Das,Office Supplies,Notebook,420.61,92.01,5,0.05,Lucknow,Uttar Pradesh
ORD101550,2024-10-23,Meera Kumar,Technology,Mouse,1280.44,73.86,4,0.1,Delhi,
ORD101551,2024-02-16,Diya Das,Technology,Printer,4724.49,-149.62,8,0.05,Chennai,Tamil Nadu
ORD101552,2025-02-17,Kiran Sharma,Technology,Laptop,2627.07,357.04,10,0.15,Hyderabad,Telangana
ORD101553,2024-11-07,Kavya Reddy,Furniture,Sofa,3727.41,389.39,2,0.3,Pune,Maharashtra
ORD101554,2025-06-15,Sneha Sharma,Office Supplies,Paper,608.55,66.9,10,0.05,Ahmedabad,Gujarat
ORD101555,2025-02-15,Rahul Patel,Technology,Laptop,488.44,112,10,0.3,Pune,Maharashtra
ORD101556,2023-09-05,Sanjay Das,Office Supplies,Binder,330.43,-17.4,5,0.3,,Tamil Nadu
ORD101557,2023-09-15,Nisha Reddy,Office Supplies,Paper,4916.28,-307.8,2,0.25,Ahmedabad,Gujarat
ORD101558,2023-09-06,Pooja Kumar,Furniture,Sofa,2197.15,43.04,8,0.2,Lucknow,Uttar Pradesh
ORD101559,2025-05-07,Pooja Kumar,Technology,Printer,4358.45,873.44,1,0.2,Mumbai,Maharashtra
ORD101560,2024-08-27,Diya Singh,Furniture,Chair,4835.31,35.67,10,0.25,Lucknow,Uttar Pradesh
,2024-03-07,Arjun Das,Technology,Laptop,1769.16,450.54,8,0.2,Jaipur,Rajasthan
ORD101562,2023-02-08,Arjun Das,Technology,Monitor,3361.89,-297.4,10,0.05,Bengaluru,Karnataka
ORD101563,2024-10-07,Kiran Sharma,Office Supplies,Binder,4019.38,916.72,5,0.1,Pune,Maharashtra
ORD101564,2023-12-27,Manoj Reddy,Office Supplies,Notebook,1656.34,355.45,5,0.3,Delhi,Delhi
ORD101565,2023-08-03,Vikram Singh,Technology,Keyboard,3716.49,888.22,3,0.3,Ahmedabad,Gujarat
ORD101566,2025-05-27,Aditya Reddy,Office Supplies,Stapler,2714.26,712,4,0.1,Chennai,Tamil Nadu
ORD101566,2025-05-27,Aditya Reddy,Office Supplies,Stapler,2714.26,712,4,0.1,Chennai,Tamil Nadu
ORD101568,2025-05-26,Sanjay Reddy,Office Supplies,Binder,4484.11,1074.6,3,0.1,Bengaluru,Karnataka
ORD101569,2023-04-25,Priya Singh,Office Supplies,Stapler,3516.13,535.22,9,,Delhi,Delhi
ORD101570,2024-02-12,Aisha Das,Furniture,Table,512.15,112.8,7,0.3,Chennai,Tamil Nadu
ORD101571,2023-05-30,Kiran Singh,Office Supplies,Binder,708.51,51.97,5,0.2,Lucknow,Uttar Pradesh
ORD101572,2023-03-26,Kiran Patel,Office Supplies,Notebook,1267.22,-38.33,5,0,Ahmedabad,Gujarat
ORD101573,2023-08-18,Manoj Patel,Furniture,Bookshelf,3257.08,-9.17,1,0.1,Hyderabad,Telangana
ORD101574,2023-01-22,Aisha Kumar,Office Supplies,Binder,2803.8,979.28,4,0.15,Delhi,Delhi
ORD101575,2025-05-18,Nisha Singh,Office Supplies,Stapler,4448.59,1515.23,5,0.25,Pune,Maharashtra
ORD101576,2025-04-02,Sneha Kumar,Office Supplies,Paper,4505.26,1448.96,6,0.2,Pune,Maharashtra
ORD101577,2023-03-20,Ananya Reddy,Technology,Mouse,3988.01,640.2,2,0.3,Jaipur,Rajasthan
ORD101578,2024-12-26,Sanjay Singh,Office Supplies,Notebook,4045.91,695.25,6,0.25,Jaipur,Rajasthan
ORD101579,2025-04-20,Manoj Kumar,Office Supplies,Stapler,4191.24,448.91,8,0.15,Lucknow,Uttar Pradesh
ORD101580,2024-03-22,Aditya Patel,Furniture,Sofa,2269.92,437.24,6,0.15,Delhi,Delhi
ORD101581,2023-03-07,Neha Sharma,Technology,Keyboard,2870.28,936.6,1,0.25,Lucknow,Uttar Pradesh
ORD101582,2024-05-17,Meera Das,Furniture,Bookshelf,1115.26,115.37,9,0.25,Chennai,
ORD101583,2023-12-05,Manoj Singh,Technology,Monitor,763.95,109.11,10,0.1,Bengaluru,Karnataka
ORD101584,2024-09-16,Vivaan Das,Office Supplies,Stapler,642.43,218.3,10,0,Jaipur,Rajasthan
ORD101585,2024-02-28,Rohan Das,Furniture,Table,4899.92,1216.06,3,0.3,Delhi,Delhi
ORD101586,2023-01-31,Sanjay Das,Furniture,Desk,491.07,159.97,10,0.25,Kolkata,West Bengal
ORD101587,2025-04-04,Meera Kumar,Technology,Monitor,735.62,40.08,2,0.1,Pune,Maharashtra
ORD101588,2023-07-01,Meera Reddy,Office Supplies,Notebook,963.6,77.71,4,0.1,Mumbai,Maharashtra
ORD101589,2023-12-14,Kavya Sharma,Technology,Keyboard,150.98,26.09,9,0,Pune,Maharashtra
ORD101590,2023-04-08,Rohan Sharma,Technology,Laptop,73.07,5.34,1,0.3,Lucknow,Uttar Pradesh
ORD101591,2024-07-30,Neha Sharma,Furniture,Table,3200.58,397.48,9,0.05,Pune,Maharashtra
ORD101592,2023-04-10,Ananya Singh,Office Supplies,Stapler,925.8,91.02,3,0.2,Delhi,Delhi
ORD101593,2025-04-13,Kavya Sharma,Technology,Laptop,4679.7,1402.53,2,0.3,Chennai,Tamil Nadu
ORD101594,2023-10-26,Diya Reddy,Technology,Mouse,2971.03,-73.31,2,0.15,Hyderabad,Telangana
ORD101595,2024-09-09,Ananya Singh,Office Supplies,Binder,4646.6,681.15,7,0.3,Ahmedabad,Gujarat
ORD101596,2023-04-30,Vikram Sharma,Office Supplies,Pen,1860.18,14.42,8,0.05,Kolkata,West Bengal
ORD101597,2023-02-12,Neha Sharma,Office Supplies,Stapler,538.96,72.18,6,0.2,Lucknow,Uttar Pradesh
ORD101598,2024-08-11,Vikram Singh,Office Supplies,Stapler,3233.83,87.81,3,0.15,Hyderabad,Telangana
ORD101599,2023-10-27,Meera Kumar,Office Supplies,Binder,457.83,-40.87,2,0.1,Jaipur,Rajasthan
ORD101600,2024-05-10,Aisha Kumar,Office Supplies,Binder,4961.82,1224.74,1,0.2,Bengaluru,Karnataka
ORD101601,2023-07-12,Aditya Reddy,Technology,Printer,2736.8,515.67,1,0.2,Bengaluru,Karnataka
ORD101602,2023-02-18,Rahul Kumar,Furniture,Desk,4822.73,-368.48,7,0.25,Jaipur,Rajasthan
ORD101603,2024-06-20,Rohan Singh,Office Supplies,Notebook,4557.78,-253.45,3,0.05,Pune,Maharashtra
ORD101604,2023-03-16,Priya Kumar,Furniture,Sofa,3220.08,-299.41,7,0.05,Mumbai,Maharashtra
ORD101605,2023-10-25,Aarav Patel,Technology,Keyboard,4922.79,1694.37,4,0.1,Kolkata,West Bengal
ORD101606,2023-02-15,Ananya Patel,Technology,Mouse,3127.73,50.62,7,0.25,Lucknow,Uttar Pradesh
ORD101607,2024-12-28,Rahul Patel,Technology,Keyboard,2075.56,-198,7,0.15,Chennai,Tamil Nadu
ORD101608,2025-05-12,Priya Kumar,Office Supplies,Stapler,101.63,21.51,1,0.25,Ahmedabad,Gujarat
ORD101608,2025-05-12,Priya Kumar,Office Supplies,,101.63,21.51,1,0.25,Ahmedabad,Gujarat
ORD101610,2024-07-03,Kiran Patel,Technology,Keyboard,4778.82,1059.75,7,0.1,Jaipur,Rajasthan
ORD101611,2023-10-21,Rahul Singh,Office Supplies,Notebook,3816.9,296.6,4,0,Jaipur,Rajasthan
ORD101612,2025-05-16,Sanjay Patel,Furniture,Sofa,4978.01,552.71,2,0,Hyderabad,Telangana
ORD101613,2023-02-08,Arjun Patel,Furniture,Chair,1246.67,220.53,8,0.25,Delhi,Delhi
ORD101614,2024-03-28,Aisha Sharma,Technology,Printer,3845.61,-57.54,4,0.25,Pune,Maharashtra
ORD101615,2023-02-14,Pooja Sharma,Furniture,Desk,4304.46,55.36,3,0.1,Ahmedabad,Gujarat
ORD101616,2023-07-25,Vivaan Kumar,Office Supplies,Pen,4736.77,604.02,4,0.05,Hyderabad,Telangana
ORD101617,2023-12-10,Kavya Sharma,Office Supplies,Notebook,4224.94,721.4,5,0.2,Delhi,Delhi
ORD101618,2023-05-27,Vikram Reddy,Furniture,Chair,3439.58,290.53,9,0,Lucknow,Uttar Pradesh
ORD101619,2025-01-07,Rohan Das,Office Supplies,Paper,240.23,73.43,4,0,Kolkata,West Bengal
ORD101620,2023-01-04,Pooja Sharma,Office Supplies,Stapler,642.23,0.66,1,0.2,Jaipur,Rajasthan
ORD101621,2023-03-17,Aarav Das,Office Supplies,Stapler,3241.71,87.89,10,0.15,Ahmedabad,Gujarat
ORD101622,2025-02-05,Manoj Das,Office Supplies,Stapler,1287.71,439.19,8,0.15,Delhi,Delhi
ORD101623,2024-04-10,Vikram Reddy,Furniture,Table,1469.97,336.54,7,0.1,Delhi,Delhi
ORD101624,2024-01-12,Aarav Kumar,Office Supplies,Pen,260.65,22.07,9,0.3,Hyderabad,Telangana
ORD101625,2024-02-16,Ananya Das,Office Supplies,Pen,4712.31,421.81,7,0.15,Ahmedabad,Gujarat
ORD101626,2024-03-30,Arjun Kumar,Office Supplies,Paper,1663.75,132.26,9,0.05,Hyderabad,Telangana
ORD101627,2023-08-11,Priya Singh,Furniture,Sofa,1848.9,200.64,7,0.1,Chennai,Tamil Nadu
ORD101628,2023-08-07,Arjun Patel,Office Supplies,Notebook,2737,283.4,10,0.15,Bengaluru,Karnataka
ORD101629,2023-07-24,Priya Reddy,Technology,Mouse,3315.27,1066.54,7,0.05,Ahmedabad,Gujarat
ORD101629,2023-07-24,Priya Reddy,Technology,Mouse,3315.27,1066.54,7,0.05,Ahmedabad,Gujarat
ORD101631,2024-10-18,Arjun Singh,Furniture,Table,2085.88,231.24,3,0.3,Ahmedabad,Gujarat
ORD101632,2023-11-20,Aisha Singh,Technology,Laptop,3397.14,863.33,2,0,Bengaluru,Karnataka
ORD101633,2025-06-01,Vivaan Reddy,Furniture,Desk,4661.24,282.07,3,0.05,Chennai,Tamil Nadu
ORD101634,2025-05-10,Aditya Reddy,Technology,Keyboard,2938.07,801.25,8,0.1,Delhi,Delhi
ORD101635,2023-10-24,Rahul Sharma,Technology,Mouse,4509.04,-142.45,7,0,Jaipur,Rajasthan
ORD101636,2024-09-25,Meera Patel,Technology,Printer,3161.98,679.63,5,0.25,Hyderabad,Telangana
ORD101637,2023-04-27,Ananya Kumar,Furniture,Chair,721.21,51.51,7,0.15,Delhi,Delhi
ORD101638,2025-02-24,Aarav Singh,Technology,Keyboard,4658.16,760.22,3,0.15,Bengaluru,Karnataka
ORD101639,2024-05-18,Pooja Reddy,Office Supplies,Notebook,4438.13,-306.23,3,0.2,Chennai,Tamil Nadu
ORD101640,2024-11-24,Arjun Patel,Furniture,Table,4809.8,213.14,2,0.1,Lucknow,Uttar Pradesh
ORD101641,2025-03-29,Sanjay Sharma,Technology,Printer,2117.81,-50.66,5,0.05,Jaipur,Rajasthan
ORD101641,2025-03-29,Sanjay Sharma,Technology,Printer,2117.81,-50.66,5,0.05,Jaipur,Rajasthan
ORD101642,2023-10-14,Nisha Sharma,Office Supplies,Paper,4533.79,-347.27,4,0.25,Chennai,Tamil Nadu
ORD101644,2023-12-07,Vikram Sharma,Furniture,Sofa,102.86,16.27,5,0.15,Hyderabad,Telangana
ORD101645,2024-04-26,Arjun Kumar,Furniture,Desk,3499.44,178.6,9,0.3,Kolkata,West Bengal
ORD101646,2024-02-21,Kiran Patel,Office Supplies,Paper,2784.29,334.04,5,0,Ahmedabad,Gujarat
ORD101647,2024-11-18,Aditya Das,Office Supplies,Stapler,4484.3,-402,3,0.3,Mumbai,Maharashtra
ORD101648,2023-09-06,Aditya Patel,Office Supplies,Notebook,812.33,211.74,2,0.3,Mumbai,Maharashtra
ORD101649,2023-01-10,Aarav Das,Office Supplies,Stapler,398.39,64.63,8,0.25,Pune,Maharashtra
ORD101650,2025-03-15,Diya Singh,Furniture,Chair,3535.53,-36.12,2,0.05,Mumbai,Maharashtra
ORD101651,2025-01-05,Aditya Sharma,Office Supplies,Pen,1090.58,242.81,7,0.1,Jaipur,Rajasthan
ORD101652,2023-07-17,Sanjay Patel,Technology,Monitor,3047.02,-49.58,5,0.25,Lucknow,Uttar Pradesh
ORD101653,2025-06-04,Vivaan Kumar,Furniture,Sofa,81.25,-1.7,4,0.1,Delhi,Delhi
ORD101654,2025-06-18,Vikram Singh,Furniture,Chair,3529.2,-232.57,3,0.3,Pune,Maharashtra
ORD101655,2025-02-13,Manoj Patel,Office Supplies,Stapler,1518.76,129.89,5,0.05,Kolkata,West Bengal
ORD101656,2023-09-14,Neha Das,Furniture,Sofa,84.57,25.43,5,0.1,Delhi,Delhi
ORD101657,2023-03-08,Vivaan Sharma,Office Supplies,Paper,4518.33,-329.02,7,0,Ahmedabad,Gujarat
ORD101658,2023-01-13,Aditya Reddy,Technology,Keyboard,3505.48,604.62,2,0.2,Chennai,Tamil Nadu
ORD101659,2025-01-14,Kiran Kumar,Office Supplies,Binder,1883.69,66.14,8,0.1,Jaipur,Rajasthan
ORD101660,2025-02-01,Priya Patel,Technology,Mouse,261.36,15.37,8,0.15,Pune,Maharashtra
ORD101661,2025-03-26,Arjun Kumar,Office Supplies,Binder,805.79,186.97,7,0.15,Bengaluru,Karnataka
ORD101662,2025-06-13,Ananya Reddy,Office Supplies,Pen,2027.12,-189.99,3,0.05,Lucknow,Uttar Pradesh
ORD101663,2023-07-08,Priya Sharma,Furniture,Bookshelf,2387.83,52.29,4,0,Ahmedabad,Gujarat
ORD101664,2024-02-06,Rohan Reddy,Technology,Keyboard,1177.31,140.03,8,0.15,Kolkata,West Bengal
ORD101665,2025-05-22,Rohan Kumar,Technology,Laptop,1799.18,-94.09,6,0.25,Ahmedabad,Gujarat
ORD101666,2024-09-14,Rahul Patel,Furniture,Sofa,4719.52,1234.77,7,0.15,Bengaluru,
ORD101667,2023-11-12,Rohan Reddy,Technology,Keyboard,3436.08,319.72,2,0.2,Delhi,Delhi
ORD101668,2024-06-26,Rahul Reddy,Technology,Keyboard,4045.27,1168.45,6,0.2,Ahmedabad,Gujarat
ORD101669,2023-03-06,Aarav Kumar,Office Supplies,Binder,1268.24,412.25,4,0.3,Pune,Maharashtra
ORD101670,2024-10-11,Sanjay Reddy,Technology,Keyboard,2907.24,142.39,4,0.05,Pune,Maharashtra
ORD101671,2025-03-11,Pooja Patel,Technology,Printer,3066.47,815.67,4,0.15,Lucknow,Uttar Pradesh
ORD101672,2024-04-26,Aarav Reddy,Technology,Laptop,1951.51,-64.87,6,0,Jaipur,Rajasthan
ORD101673,2024-05-17,Kavya Singh,Technology,Keyboard,381.28,28.71,4,0.3,Chennai,Tamil Nadu
